name	type	source	detector	wavelength_nominal	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
S1_D1 760	NIRSCWAMPLITUDE	S1	D1	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S1_D2 760	NIRSCWAMPLITUDE	S1	D2	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S1_D12 760	NIRSCWAMPLITUDE	S1	D12	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S2_D1 760	NIRSCWAMPLITUDE	S2	D1	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S2_D3 760	NIRSCWAMPLITUDE	S2	D3	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S3_D1 760	NIRSCWAMPLITUDE	S3	D1	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S3_D3 760	NIRSCWAMPLITUDE	S3	D3	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S3_D4 760	NIRSCWAMPLITUDE	S3	D4	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S3_D16 760	NIRSCWAMPLITUDE	S3	D16	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D2 760	NIRSCWAMPLITUDE	S4	D2	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D4 760	NIRSCWAMPLITUDE	S4	D4	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D5 760	NIRSCWAMPLITUDE	S4	D5	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D14 760	NIRSCWAMPLITUDE	S4	D14	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D17 760	NIRSCWAMPLITUDE	S4	D17	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S5_D4 760	NIRSCWAMPLITUDE	S5	D4	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S5_D6 760	NIRSCWAMPLITUDE	S5	D6	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S5_D7 760	NIRSCWAMPLITUDE	S5	D7	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S5_D18 760	NIRSCWAMPLITUDE	S5	D18	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S6_D5 760	NIRSCWAMPLITUDE	S6	D5	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S6_D7 760	NIRSCWAMPLITUDE	S6	D7	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S6_D8 760	NIRSCWAMPLITUDE	S6	D8	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S7_D6 760	NIRSCWAMPLITUDE	S7	D6	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S7_D7 760	NIRSCWAMPLITUDE	S7	D7	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S8_D7 760	NIRSCWAMPLITUDE	S8	D7	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S8_D8 760	NIRSCWAMPLITUDE	S8	D8	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S9_D8 760	NIRSCWAMPLITUDE	S9	D8	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S9_D9 760	NIRSCWAMPLITUDE	S9	D9	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S9_D10 760	NIRSCWAMPLITUDE	S9	D10	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S9_D19 760	NIRSCWAMPLITUDE	S9	D19	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D5 760	NIRSCWAMPLITUDE	S10	D5	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D8 760	NIRSCWAMPLITUDE	S10	D8	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D10 760	NIRSCWAMPLITUDE	S10	D10	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D14 760	NIRSCWAMPLITUDE	S10	D14	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D20 760	NIRSCWAMPLITUDE	S10	D20	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S11_D9 760	NIRSCWAMPLITUDE	S11	D9	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S11_D10 760	NIRSCWAMPLITUDE	S11	D10	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S11_D15 760	NIRSCWAMPLITUDE	S11	D15	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D2 760	NIRSCWAMPLITUDE	S12	D2	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D11 760	NIRSCWAMPLITUDE	S12	D11	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D12 760	NIRSCWAMPLITUDE	S12	D12	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D14 760	NIRSCWAMPLITUDE	S12	D14	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D21 760	NIRSCWAMPLITUDE	S12	D21	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S13_D11 760	NIRSCWAMPLITUDE	S13	D11	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S13_D13 760	NIRSCWAMPLITUDE	S13	D13	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S13_D15 760	NIRSCWAMPLITUDE	S13	D15	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S14_D11 760	NIRSCWAMPLITUDE	S14	D11	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S14_D12 760	NIRSCWAMPLITUDE	S14	D12	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S14_D13 760	NIRSCWAMPLITUDE	S14	D13	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S14_D22 760	NIRSCWAMPLITUDE	S14	D22	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S15_D1 760	NIRSCWAMPLITUDE	S15	D1	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S15_D12 760	NIRSCWAMPLITUDE	S15	D12	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D10 760	NIRSCWAMPLITUDE	S16	D10	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D11 760	NIRSCWAMPLITUDE	S16	D11	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D14 760	NIRSCWAMPLITUDE	S16	D14	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D15 760	NIRSCWAMPLITUDE	S16	D15	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D23 760	NIRSCWAMPLITUDE	S16	D23	760.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S1_D1 850	NIRSCWAMPLITUDE	S1	D1	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S1_D2 850	NIRSCWAMPLITUDE	S1	D2	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S1_D12 850	NIRSCWAMPLITUDE	S1	D12	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S2_D1 850	NIRSCWAMPLITUDE	S2	D1	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S2_D3 850	NIRSCWAMPLITUDE	S2	D3	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S3_D1 850	NIRSCWAMPLITUDE	S3	D1	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S3_D3 850	NIRSCWAMPLITUDE	S3	D3	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S3_D4 850	NIRSCWAMPLITUDE	S3	D4	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S3_D16 850	NIRSCWAMPLITUDE	S3	D16	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D2 850	NIRSCWAMPLITUDE	S4	D2	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D4 850	NIRSCWAMPLITUDE	S4	D4	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D5 850	NIRSCWAMPLITUDE	S4	D5	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D14 850	NIRSCWAMPLITUDE	S4	D14	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S4_D17 850	NIRSCWAMPLITUDE	S4	D17	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S5_D4 850	NIRSCWAMPLITUDE	S5	D4	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S5_D6 850	NIRSCWAMPLITUDE	S5	D6	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S5_D7 850	NIRSCWAMPLITUDE	S5	D7	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S5_D18 850	NIRSCWAMPLITUDE	S5	D18	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S6_D5 850	NIRSCWAMPLITUDE	S6	D5	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S6_D7 850	NIRSCWAMPLITUDE	S6	D7	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S6_D8 850	NIRSCWAMPLITUDE	S6	D8	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S7_D6 850	NIRSCWAMPLITUDE	S7	D6	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S7_D7 850	NIRSCWAMPLITUDE	S7	D7	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S8_D7 850	NIRSCWAMPLITUDE	S8	D7	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S8_D8 850	NIRSCWAMPLITUDE	S8	D8	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S9_D8 850	NIRSCWAMPLITUDE	S9	D8	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S9_D9 850	NIRSCWAMPLITUDE	S9	D9	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S9_D10 850	NIRSCWAMPLITUDE	S9	D10	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S9_D19 850	NIRSCWAMPLITUDE	S9	D19	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D5 850	NIRSCWAMPLITUDE	S10	D5	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D8 850	NIRSCWAMPLITUDE	S10	D8	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D10 850	NIRSCWAMPLITUDE	S10	D10	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D14 850	NIRSCWAMPLITUDE	S10	D14	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S10_D20 850	NIRSCWAMPLITUDE	S10	D20	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S11_D9 850	NIRSCWAMPLITUDE	S11	D9	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S11_D10 850	NIRSCWAMPLITUDE	S11	D10	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S11_D15 850	NIRSCWAMPLITUDE	S11	D15	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D2 850	NIRSCWAMPLITUDE	S12	D2	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D11 850	NIRSCWAMPLITUDE	S12	D11	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D12 850	NIRSCWAMPLITUDE	S12	D12	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D14 850	NIRSCWAMPLITUDE	S12	D14	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S12_D21 850	NIRSCWAMPLITUDE	S12	D21	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S13_D11 850	NIRSCWAMPLITUDE	S13	D11	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S13_D13 850	NIRSCWAMPLITUDE	S13	D13	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S13_D15 850	NIRSCWAMPLITUDE	S13	D15	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S14_D11 850	NIRSCWAMPLITUDE	S14	D11	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S14_D12 850	NIRSCWAMPLITUDE	S14	D12	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S14_D13 850	NIRSCWAMPLITUDE	S14	D13	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S14_D22 850	NIRSCWAMPLITUDE	S14	D22	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S15_D1 850	NIRSCWAMPLITUDE	S15	D1	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S15_D12 850	NIRSCWAMPLITUDE	S15	D12	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D10 850	NIRSCWAMPLITUDE	S16	D10	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D11 850	NIRSCWAMPLITUDE	S16	D11	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D14 850	NIRSCWAMPLITUDE	S16	D14	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D15 850	NIRSCWAMPLITUDE	S16	D15	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
S16_D23 850	NIRSCWAMPLITUDE	S16	D23	850.0	V	0.0	3.8138825324180017	Near Infrared Spectroscopy (continuous wave)	7.627765064836003	good	n/a
